created_at;id_str;full_text;quote_count;reply_count;retweet_count;favorite_count;lang;user_id_str;conversation_id_str;username;tweet_url
Sat Nov 18 04:15:00 +0000 2023;1725729291600835036;"Relawan Dewi Sri Solo Raya Siap Distribusi Banner Bergambar Anies Baswedan-Muhaimin Iskandar  https://t.co/EUS95Z9the";0;1;25;42;in;1443801854756880385;1725729291600835036;kba_news;https://twitter.com/kba_news/status/1725729291600835036
Sat Nov 18 04:13:07 +0000 2023;1725728818693083569;"So pasti beliau cerdas memahami fungsi pejabat negara yg sebenarnya";0;0;0;0;in;1329804603869728769;1725728818693083569;RaflyRiffath;https://twitter.com/RaflyRiffath/status/1725728818693083569
Sat Nov 18 04:07:36 +0000 2023;1725727428729806979;"@bengkeldodo @gibran_tweet @P4P4B0W0_2024 @are_inismyname @KhoirilAnwar_ @BANGSAygSUJUD @AndreasSolusi @golkar_id @Partono_ADjem @fadlizon Yang ketuaan, gak bagus. Yang kemudaan, gak bagus. Yang bagus, nomor satu, Anies-Muhaimin. https://t.co/znjMRbI5mc";0;0;0;0;in;871621139306434561;1725522748754260284;IndonesiaPutera;https://twitter.com/IndonesiaPutera/status/1725727428729806979
Sat Nov 18 04:00:01 +0000 2023;1725725521130995828;"Deklarasi Anies Baswedan-Muhaimin Iskandar, Garda Matahari Siap Mengawal Pemilu Aman dan Damai  https://t.co/UhPXLhdjoD";0;0;0;2;in;1443801854756880385;1725725521130995828;kba_news;https://twitter.com/kba_news/status/1725725521130995828
Sat Nov 18 04:00:00 +0000 2023;1725725518635647366;"Profil Singkat Tokoh-tokoh Yang Masuk Daftar Timnas Pemenangan Anies-Muhaimin  https://t.co/FQybjJfpZY";0;0;0;0;in;853782937782714368;1725725518635647366;radaraktual;https://twitter.com/radaraktual/status/1725725518635647366
Sat Nov 18 03:59:51 +0000 2023;1725725479976800351;"Inshaa Allah Pasangan Calon Presiden dan Wakil Presiden Anies Baswedan dan Muhaimin Iskandar menang dengan kerja keras tim dan lewat pertolongan Allah SWT. AMIN YA RABBAL ALAMIN. https://t.co/Pa0VUQsPdn";0;0;0;0;in;1329804603869728769;1725725479976800351;RaflyRiffath;https://twitter.com/RaflyRiffath/status/1725725479976800351
Sat Nov 18 03:47:10 +0000 2023;1725722288727921065;"Itulah mengapa skill public speaking mesti dikuasai oleh seorang leader, seperti pak Anies Baswedan ini. Sebagai seorang aktivis mahasiswa dulunya, ya skill ini sudah menjadi kebiasaan sehari-hari bagi pak Anies.  Dan kalo gue pantau. Muhaimin juga excellent public speakingnya.";0;0;0;0;in;1697538249504501760;1725722288727921065;pikiranlugu;https://twitter.com/pikiranlugu/status/1725722288727921065
Sat Nov 18 03:53:10 +0000 2023;1725723797066793194;"Unitomo memang luar biasa! Dukungan warga Jatim terhadap Anis Baswedan dan Muhaimin Iskandar semakin memperkuat citra kampus sebagai wadah berpikir kritis @AbakimcilK49806  https://t.co/eGawm6eJlY";0;0;0;0;in;1678021603639308288;1725723797066793194;abisatya666666;https://twitter.com/abisatya666666/status/1725723797066793194
Sat Nov 18 03:58:01 +0000 2023;1725725016455782835;"Survei JSPP : Prabowo-Gibran mencapai 48 persen. Anies Baswedan-Muhaimin Iskandar  26 persen. Ganjar Pranowo-Mahfud Md 15 persen.  SURVEI LAGIII... https://t.co/dDsQGvPpMF";0;0;0;0;in;955991962867216384;1725725016455782835;MbWinangun;https://twitter.com/MbWinangun/status/1725725016455782835
Sat Nov 18 03:34:34 +0000 2023;1725719119146750356;"Pilpres 2024  0. Golput 1. Anies - Muhaimin 2. Prabowo - Gibran 3. Ganjar - Mahfud";0;0;0;0;in;1080071698144055296;1725719119146750356;DanuGustriaF;https://twitter.com/DanuGustriaF/status/1725719119146750356
Sat Nov 18 03:44:21 +0000 2023;1725721580179976607;"Sungguh tegas Kyai ini,,,,,dihadapan presiden n capres Prabowo para nahdliyyin berikrar tuk memenangkan Gus muhain n PKB,.          *Ikrar Kyai dan santri dukung Muhaimin Iskandar .... Di Hadapan Prabowo..... Puan dan Jokowi..... He he MANTAAAAAAPKS*.     Takbir !! https://t.co/iqjGjfFvL6";0;2;1;3;in;1503707873670418433;1725721580179976607;KaramoySony;https://twitter.com/KaramoySony/status/1725721580179976607
Sat Nov 18 03:41:30 +0000 2023;1725720860559057271;"Meskipun kritik pedas terpampang di kampus Unitomo, warga Jatim tetap setia mendukung Anies Baswedan dan Muhaimin Iskandar Semoga pemimpin baru mampu mengelola negara dengan bijak @yamurayamixue ?t=KlNtv7_XMo-bvX5YrS-HzQ&amp s=08 https://t.co/uMx3JWOgrt";0;0;0;0;in;1678081946856075265;1725720860559057271;shirleymar16502;https://twitter.com/shirleymar16502/status/1725720860559057271
Sat Nov 18 03:39:10 +0000 2023;1725720274405093631;"Dukungan warga Jatim untuk Anies-Muhaimin terus mengalir, meskipun kampus dipenuhi dengan kritik pedas Semoga pemimpin baru bisa membuktikan kapasitasnya dalam memimpin dengan bijak @yamien82  https://t.co/VzYdbot6t6";0;0;0;0;in;1678076900529557504;1725720274405093631;wilagaadi60;https://twitter.com/wilagaadi60/status/1725720274405093631
Sat Nov 18 03:36:50 +0000 2023;1725719688259555448;"Suara kritis dari kampus Unitomo tidak menghentikan semangat warga Jatim untuk mengusung Anies Baswedan dan Muhaimin Iskandar Semoga pemimpin baru bisa memberikan wajah baru bagi kemajuan bangsa @yakrisna2 ?t=KlNtv7_XMo-bvX5YrS-HzQ&amp s=08 https://t.co/Xf6DtAUKmu";0;0;0;0;in;1678064217721831426;1725719688259555448;graciaputr13531;https://twitter.com/graciaputr13531/status/1725719688259555448
Sat Nov 18 03:46:14 +0000 2023;1725722052718743897;"Unitomo, tempatnya kritik membangun! Dukungan warga Jatim terhadap Anis Baswedan dan Muhaimin Iskandar menunjukkan bahwa kritik bisa menghasilkan solusi @AAsololong92514  https://t.co/CqReQUzcI7";0;0;0;0;in;1679029455707312130;1725722052718743897;wartatiendah;https://twitter.com/wartatiendah/status/1725722052718743897
Sat Nov 18 03:34:10 +0000 2023;1725719016738808188;"Dukungan untuk Anis Baswedan dan Muhaimin Iskandar memberikan nuansa berbeda dalam peta politik Semoga ini menjadi gebrakan yang membawa harapan @AdiSuli56712154  https://t.co/s3aiGoL6Ra";0;0;0;0;in;1675033959087095808;1725719016738808188;hermanghmaa;https://twitter.com/hermanghmaa/status/1725719016738808188
Sat Nov 18 03:32:56 +0000 2023;1725718705345364122;"@OposisiCerdas MENDING GAK USAH PILIH DUA2NYA TAPI YANG SAYA PILIH ANIES BASWEDAN DAN MUHAIMIN ISKANDAR.";0;0;0;0;in;1354654742333427713;1725703139863761104;UmarSoleh17;https://twitter.com/UmarSoleh17/status/1725718705345364122
Sat Nov 18 03:32:09 +0000 2023;1725718508850585747;"Dukungan warga Jatim untuk Anies-Muhaimin memberikan harapan baru di tengah kritik yang terpampang di kampus Unitomo Semoga pemimpin baru bisa memberikan solusi yang memuaskan hati rakyat @yakaelah ?t=KlNtv7_XMo-bvX5YrS-HzQ&amp s=08 https://t.co/gazCR93qbE";0;0;0;0;in;1678033921181896704;1725718508850585747;wsri786031;https://twitter.com/wsri786031/status/1725718508850585747
Sat Nov 18 03:29:54 +0000 2023;1725717942225244229;"Meskipun suasana kritis melingkupi Unitomo, warga Jatim tetap bersatu mendukung Anies-Muhaimin Semoga pemimpin baru mampu menciptakan pemerintahan yang responsif terhadap kebutuhan masyarakat @YaiperGombo3 ?t=KlNtv7_XMo-bvX5YrS-HzQ&amp s=08 https://t.co/fXARyEUXYh";0;0;0;0;in;1678021603639308288;1725717942225244229;abisatya666666;https://twitter.com/abisatya666666/status/1725717942225244229
Sat Nov 18 03:27:33 +0000 2023;1725717351637848238;"Kritik yang tergurat di kampus Unitomo tak menghentikan arus dukungan warga Jatim untuk Anies Baswedan dan Muhaimin Iskandar Semoga pemimpin baru bisa membawa nuansa kebijakan yang lebih inklusif @Yainimarissaga1 ?t=KlNtv7_XMo-bvX5YrS-HzQ&amp s=08 https://t.co/M8AK2fZZyK";0;0;0;0;in;1677262201181319168;1725717351637848238;mellykitty8511;https://twitter.com/mellykitty8511/status/1725717351637848238
Sat Nov 18 03:09:53 +0000 2023;1725712907219177580;"@VIVAcoid Survey Cino Barometer : Ganjar - Mahfud berpotensi menang 1 putaran . Survey Indonesia Barometer : Annies - Muhaimin . Berpotensi menang 1/2  putaran";0;0;0;1;in;1610995456464805889;1725515740336517507;HasanHa54253670;https://twitter.com/HasanHa54253670/status/1725712907219177580
Sat Nov 18 03:08:01 +0000 2023;1725712435204743252;"Warga Jatim tak hanya tajam dalam kritik, tapi juga cerdas dalam mendukung Anis Baswedan dan Muhaimin Iskandar Semoga energi positif ini terus berlanjut! @Yogaset54227049  https://t.co/s3aiGoL6Ra";0;0;0;0;in;1675033959087095808;1725712435204743252;hermanghmaa;https://twitter.com/hermanghmaa/status/1725712435204743252
Sat Nov 18 03:22:49 +0000 2023;1725716162103927211;"Suara kritis dari kampus Unitomo tidak mengurangi semangat warga Jatim untuk memilih Anies-Muhaimin sebagai pemimpin Semoga pemimpin baru bisa membuktikan komitmen mereka dalam menjawab harapan rakyat @YahyaIhsan04 ?t=KlNtv7_XMo-bvX5YrS-HzQ&amp s=08 https://t.co/ZlQPDbQPhu";0;0;0;0;in;1679029455707312130;1725716162103927211;wartatiendah;https://twitter.com/wartatiendah/status/1725716162103927211
Sat Nov 18 03:21:59 +0000 2023;1725715949284979029;"Warga Jatim memberikan kontribusi positif dengan mendukung Anis Baswedan dan Muhaimin Iskandar, semoga hal ini menjadi titik awal untuk perubahan yang diinginkan @yogi67__  https://t.co/dAIiSPvo1T";0;0;0;0;in;1675055035858968576;1725715949284979029;AyudiaSulistia;https://twitter.com/AyudiaSulistia/status/1725715949284979029
Sat Nov 18 03:06:01 +0000 2023;1725711931208872266;"@ganjarpranowo @prabowo @aniesbaswedan  *Siapa Presiden Indonesia 2024* - GANJAR-MAHFUD - 16.3% - PRABOWO-GIBRAN - 16% - ANIS-MUHAIMIN - 67.9%  Total Votes : 24395    Berikan vote anda, klik link   https://t.co/n7iR7flezJ   Tolong forward ke group dan teman-temanmu ya.";0;0;0;0;in;3785057832;1725711931208872266;berkahsentosa02;https://twitter.com/berkahsentosa02/status/1725711931208872266
Sat Nov 18 03:17:10 +0000 2023;1725714739530252590;"Suasana kritis di Unitomo tidak membuat warga Jatim lupa untuk mendukung Anis Baswedan dan Muhaimin Iskandar Semoga semangat positif ini terus bersinar! @Yogays_P  https://t.co/GxrWYzhALH";0;0;0;0;in;1675031723023929344;1725714739530252590;kaniaprnwti;https://twitter.com/kaniaprnwti/status/1725714739530252590
Sat Nov 18 03:15:39 +0000 2023;1725714356460249506;"Dukungan untuk Anis-Muhaimin di tengah coretan kritik menggambarkan semangat kebersamaan dan harapan akan masa depan yang lebih baik @ardiyan_sans  https://t.co/VzYdbot6t6";0;0;0;0;in;1678076900529557504;1725714356460249506;wilagaadi60;https://twitter.com/wilagaadi60/status/1725714356460249506
Sat Nov 18 03:14:50 +0000 2023;1725714149865664721;"Warga Jatim memberikan warna yang berbeda di Unitomo, dan dukungan untuk Anis Baswedan serta Muhaimin Iskandar semakin memperkaya keberagaman pandangan @yogawidjaja20  https://t.co/0a9QqCyl0T";0;0;0;0;in;1675038118532227073;1725714149865664721;adistyutr;https://twitter.com/adistyutr/status/1725714149865664721
Sat Nov 18 03:13:17 +0000 2023;1725713761829568906;"Warga Jatim menunjukkan bahwa mereka menginginkan pemimpin yang dapat membawa perubahan positif, seperti yang diusung oleh Anis-Muhaimin @ardixprstyo  https://t.co/A8uETDytsa";0;0;0;0;in;1678064217721831426;1725713761829568906;graciaputr13531;https://twitter.com/graciaputr13531/status/1725713761829568906
Sat Nov 18 03:11:12 +0000 2023;1725713238804037843;"@narkosun PASTI ITU SURVEY ABAL2. MENYENANGKAN YG PESAN.   AYO IKUT REAL SURVEY, BUKAN ABAL2.   *Siapa Presiden Indonesia 2024* - GANJAR-MAHFUD - 16.3% - PRABOWO-GIBRAN - 16% - ANIS-MUHAIMIN - 75%   Berikan vote anda, klik link   https://t.co/n7iR7flezJ   Share ke grup lainnya ya";0;0;0;0;in;3785057832;1725321122076619095;berkahsentosa02;https://twitter.com/berkahsentosa02/status/1725713238804037843
Sat Nov 18 03:10:54 +0000 2023;1725713159401685115;"Suara dukungan untuk Anis Baswedan dan Muhaimin Iskandar memberikan warna positif di tengah arus kritik yang melanda kampus @ArdiOihans  https://t.co/LXFUB2F2U8";0;0;0;0;in;1678059195659341824;1725713159401685115;jadejasper0491;https://twitter.com/jadejasper0491/status/1725713159401685115
Sat Nov 18 03:10:21 +0000 2023;1725713023082582307;"Unitomo memang penuh dengan kritik, tapi semangat mendukung Anis Baswedan dan Muhaimin Iskandar seolah menjadi sinar harapan di tengah gelapnya @yogasetya_7  https://t.co/ap6c95rUEc";0;0;0;0;in;1675035793667268609;1725713023082582307;wira_anjas3;https://twitter.com/wira_anjas3/status/1725713023082582307
Sat Nov 18 03:25:12 +0000 2023;1725716758961758414;"Meskipun kritik terpampang di kampus, dukungan warga Jatim untuk Anies-Muhaimin tetap teguh Semoga pemimpin baru bisa menjadi representasi dari suara rakyat yang haus akan perubahan positif @yaiipecintabola ?t=KlNtv7_XMo-bvX5YrS-HzQ&amp s=08 https://t.co/i7AKtgL6uI";0;0;0;0;in;1679022704228470784;1725716758961758414;NasiirIrwanto;https://twitter.com/NasiirIrwanto/status/1725716758961758414
Sat Nov 18 03:08:35 +0000 2023;1725712578331230397;"Meski kritik menghiasi dinding kampus, dukungan untuk Anis-Muhaimin menciptakan momentum baru dalam dinamika politik mahasiswa @ardieahonk  https://t.co/6s356yuvre";0;0;0;0;in;1678033921181896704;1725712578331230397;wsri786031;https://twitter.com/wsri786031/status/1725712578331230397
Sat Nov 18 03:24:25 +0000 2023;1725716561242316823;"Dalam keriuhan kampus Unitomo, dukungan warga Jatim untuk Anis Baswedan dan Muhaimin Iskandar seperti oase positif yang menyegarkan @YogiImawan  https://t.co/tmmasThlHR";0;0;0;0;in;1675049139120537600;1725716561242316823;Gen_Samudra2;https://twitter.com/Gen_Samudra2/status/1725716561242316823
Sat Nov 18 03:06:18 +0000 2023;1725712002096742713;"Dukungan warga Jatim untuk Anis-Muhaimin menghadirkan nuansa positif di tengah kampus yang dipenuhi dengan kritik @ardiansyah42031  https://t.co/eGawm6eJlY";0;0;0;0;in;1678021603639308288;1725712002096742713;abisatya666666;https://twitter.com/abisatya666666/status/1725712002096742713
Sat Nov 18 03:18:03 +0000 2023;1725714962440745236;"Semoga suara kritis dari mahasiswa Unitomo menjadi pendorong positif bagi politisi seperti Anis Baswedan dan Muhaimin Iskandar untuk lebih mendengarkan aspirasi rakyat @ardiyansans  https://t.co/v0zwKk2Zlo";0;0;0;0;in;1678081946856075265;1725714962440745236;shirleymar16502;https://twitter.com/shirleymar16502/status/1725714962440745236
Sat Nov 18 03:17:10 +0000 2023;1725714739530252590;"Suasana kritis di Unitomo tidak membuat warga Jatim lupa untuk mendukung Anis Baswedan dan Muhaimin Iskandar Semoga semangat positif ini terus bersinar! @Yogays_P  https://t.co/GxrWYzhALH";0;0;0;0;in;1675031723023929344;1725714739530252590;kaniaprnwti;https://twitter.com/kaniaprnwti/status/1725714739530252590
Sat Nov 18 03:11:12 +0000 2023;1725713238804037843;"@narkosun PASTI ITU SURVEY ABAL2. MENYENANGKAN YG PESAN.   AYO IKUT REAL SURVEY, BUKAN ABAL2.   *Siapa Presiden Indonesia 2024* - GANJAR-MAHFUD - 16.3% - PRABOWO-GIBRAN - 16% - ANIS-MUHAIMIN - 75%   Berikan vote anda, klik link   https://t.co/n7iR7flezJ   Share ke grup lainnya ya";0;0;0;0;in;3785057832;1725321122076619095;berkahsentosa02;https://twitter.com/berkahsentosa02/status/1725713238804037843
Sat Nov 18 03:09:53 +0000 2023;1725712907219177580;"@VIVAcoid Survey Cino Barometer : Ganjar - Mahfud berpotensi menang 1 putaran . Survey Indonesia Barometer : Annies - Muhaimin . Berpotensi menang 1/2  putaran";0;0;0;1;in;1610995456464805889;1725515740336517507;HasanHa54253670;https://twitter.com/HasanHa54253670/status/1725712907219177580
Sat Nov 18 03:13:17 +0000 2023;1725713761829568906;"Warga Jatim menunjukkan bahwa mereka menginginkan pemimpin yang dapat membawa perubahan positif, seperti yang diusung oleh Anis-Muhaimin @ardixprstyo  https://t.co/A8uETDytsa";0;0;0;0;in;1678064217721831426;1725713761829568906;graciaputr13531;https://twitter.com/graciaputr13531/status/1725713761829568906
Sat Nov 18 03:15:39 +0000 2023;1725714356460249506;"Dukungan untuk Anis-Muhaimin di tengah coretan kritik menggambarkan semangat kebersamaan dan harapan akan masa depan yang lebih baik @ardiyan_sans  https://t.co/VzYdbot6t6";0;0;0;0;in;1678076900529557504;1725714356460249506;wilagaadi60;https://twitter.com/wilagaadi60/status/1725714356460249506
Sat Nov 18 03:06:01 +0000 2023;1725711931208872266;"@ganjarpranowo @prabowo @aniesbaswedan  *Siapa Presiden Indonesia 2024* - GANJAR-MAHFUD - 16.3% - PRABOWO-GIBRAN - 16% - ANIS-MUHAIMIN - 67.9%  Total Votes : 24395    Berikan vote anda, klik link   https://t.co/n7iR7flezJ   Tolong forward ke group dan teman-temanmu ya.";0;0;0;0;in;3785057832;1725711931208872266;berkahsentosa02;https://twitter.com/berkahsentosa02/status/1725711931208872266
Sat Nov 18 03:03:56 +0000 2023;1725711409114406929;"Kemungkinan besar yang lolos putaran pertama - Anies Muhaimin - Prabowo Gibran #bocoranlangit";0;1;0;0;in;1378298196;1725711409114406929;akbruddin;https://twitter.com/akbruddin/status/1725711409114406929
Sat Nov 18 03:14:50 +0000 2023;1725714149865664721;"Warga Jatim memberikan warna yang berbeda di Unitomo, dan dukungan untuk Anis Baswedan serta Muhaimin Iskandar semakin memperkaya keberagaman pandangan @yogawidjaja20  https://t.co/0a9QqCyl0T";0;0;0;0;in;1675038118532227073;1725714149865664721;adistyutr;https://twitter.com/adistyutr/status/1725714149865664721
Sat Nov 18 03:08:35 +0000 2023;1725712578331230397;"Meski kritik menghiasi dinding kampus, dukungan untuk Anis-Muhaimin menciptakan momentum baru dalam dinamika politik mahasiswa @ardieahonk  https://t.co/6s356yuvre";0;0;0;0;in;1678033921181896704;1725712578331230397;wsri786031;https://twitter.com/wsri786031/status/1725712578331230397
Sat Nov 18 03:08:01 +0000 2023;1725712435204743252;"Warga Jatim tak hanya tajam dalam kritik, tapi juga cerdas dalam mendukung Anis Baswedan dan Muhaimin Iskandar Semoga energi positif ini terus berlanjut! @Yogaset54227049  https://t.co/s3aiGoL6Ra";0;0;0;0;in;1675033959087095808;1725712435204743252;hermanghmaa;https://twitter.com/hermanghmaa/status/1725712435204743252
Sat Nov 18 03:00:19 +0000 2023;1725710499369959771;"@KRMTRoySuryo1 Biar SMK tapi menurut hasil survey Intelektualnya diatas Prof Mahfud MD &amp  Dr Muhaimin Iskandar. 🤣🤣";0;1;0;0;in;1686073490250792960;1725596174613389428;karana0132275;https://twitter.com/karana0132275/status/1725710499369959771
Sat Nov 18 03:10:54 +0000 2023;1725713159401685115;"Suara dukungan untuk Anis Baswedan dan Muhaimin Iskandar memberikan warna positif di tengah arus kritik yang melanda kampus @ArdiOihans  https://t.co/LXFUB2F2U8";0;0;0;0;in;1678059195659341824;1725713159401685115;jadejasper0491;https://twitter.com/jadejasper0491/status/1725713159401685115
Sat Nov 18 03:04:01 +0000 2023;1725711429674942718;"Di tengah gelombang kritik, dukungan untuk Anis Baswedan dan Muhaimin Iskandar menciptakan suasana yang penuh dengan harapan @Ardians96034323  https://t.co/pTlMDwBqlI";0;0;0;0;in;1677262201181319168;1725711429674942718;mellykitty8511;https://twitter.com/mellykitty8511/status/1725711429674942718
Sat Nov 18 03:10:21 +0000 2023;1725713023082582307;"Unitomo memang penuh dengan kritik, tapi semangat mendukung Anis Baswedan dan Muhaimin Iskandar seolah menjadi sinar harapan di tengah gelapnya @yogasetya_7  https://t.co/ap6c95rUEc";0;0;0;0;in;1675035793667268609;1725713023082582307;wira_anjas3;https://twitter.com/wira_anjas3/status/1725713023082582307
Sat Nov 18 03:03:30 +0000 2023;1725711297797578970;"Kreativitas warga Jatim terpancar dalam kritik-kritiknya di Unitomo, namun mari bersama-sama memandang Anis Baswedan dan Muhaimin Iskandar sebagai solusi positif untuk bangsa @yogasentana  https://t.co/qKhKTdZilG";0;0;0;0;in;1675040661459062785;1725711297797578970;adamapoli;https://twitter.com/adamapoli/status/1725711297797578970
Sat Nov 18 03:01:41 +0000 2023;1725710839720873995;"Dukungan untuk Anis-Muhaimin menjadi cahaya di tengah kegelapan kritik yang melanda kampus @ardiannw13  https://t.co/Pe8a6uYywB";0;0;0;0;in;1679022704228470784;1725710839720873995;NasiirIrwanto;https://twitter.com/NasiirIrwanto/status/1725710839720873995
Sat Nov 18 03:01:09 +0000 2023;1725710709521330390;"Dibalik kritik pedas, dukungan solid untuk Anis Baswedan dan Muhaimin Iskandar terlihat begitu menggembirakan Semoga pilihan ini membawa harapan baru untuk kemajuan @yogaprastyo49  https://t.co/salb3pMInf";0;0;0;0;in;1675051637554159618;1725710709521330390;ritaptn;https://twitter.com/ritaptn/status/1725710709521330390
Sat Nov 18 03:06:18 +0000 2023;1725712002096742713;"Dukungan warga Jatim untuk Anis-Muhaimin menghadirkan nuansa positif di tengah kampus yang dipenuhi dengan kritik @ardiansyah42031  https://t.co/eGawm6eJlY";0;0;0;0;in;1678021603639308288;1725712002096742713;abisatya666666;https://twitter.com/abisatya666666/status/1725712002096742713
Sat Nov 18 02:29:27 +0000 2023;1725702731586015546;"Lembaga Pemilih Indonesia (LPI) merilis temuan terbaru, terkait hasil survei nasional Capres/Cawapres  2024 pasca putusan Majelis Kehormatan Mahkamah Konstitusi. Survei dilaksanakan 9-13 November, dg hasil: ✅Ganjar-Mahfud 38,75%, ✅Prabowo-Gibran 34,25% ✅Anies-Muhaimin 24,00%. https://t.co/0dibZ3hL4s";0;0;7;7;in;2580145964;1725702731586015546;JesicaRahmadina;https://twitter.com/JesicaRahmadina/status/1725702731586015546
Sat Nov 18 02:22:47 +0000 2023;1725701051205247245;"Dan untuk survei tingkat kesukaan dari masyarakat Jabar,  Prabowo 74%,  Anies 67%,  Muhaimin 63%,  Gibran 61%,  Mahfud MD 59%, dan  Ganjar 55%  sumber ⬇️ https://t.co/3EXmO2bcz0";0;0;4;11;in;1371089248170876929;1725701034985832924;lettachantik;https://twitter.com/lettachantik/status/1725701051205247245
Sat Nov 18 02:27:04 +0000 2023;1725702128176677093;"@VIVAcoid Indo Barometer survei abal2!!! Pemilik survei ini, M. Qodari, sudah bilang di ILC, Indo Barometer. M.Qodari ini die hard-nya peminta Jokowi 3 periode. Survei LPI baru2 ini Ganjar-Mahfud MD unggul terhadap Prabowo-Gibran dan Anies-Muhaimin. Head to head Ganjar menang Prabowo.";0;0;0;0;in;1716136366843822080;1725515740336517507;SabaruddinS64;https://twitter.com/SabaruddinS64/status/1725702128176677093
Sat Nov 18 02:24:43 +0000 2023;1725701536985309504;"Emang Boleh Sedinasti Itu? jadi pertanyaan retoris Anis Baswedan dan Muhaimin Iskandar mungkin jawab, "Tentu saja tidak boleh!" @shawmih  https://t.co/GxrWYzhALH";0;0;0;0;in;1675031723023929344;1725701536985309504;kaniaprnwti;https://twitter.com/kaniaprnwti/status/1725701536985309504
Sat Nov 18 02:27:09 +0000 2023;1725702153162105136;"Warga Jatim kritis, tapi tetap santai Anis Baswedan dan Muhaimin Iskandar mungkin punya rahasia biar kritis tapi gak stres @Shd921  https://t.co/a9q7Mfcd0w";0;0;0;0;in;1675059956347961345;1725702153162105136;OHalaka95;https://twitter.com/OHalaka95/status/1725702153162105136
Sat Nov 18 02:22:46 +0000 2023;1725701046323068974;"JSPP juga merilis tingkat elektabilitas dari masing-masing kandidat yang akan maju di Pilpres 2024 di Jabar .  Hasilnya elektabilitas : Prabowo 88%,   Anies 78%,  Ganjar 73%,  Gibran 62%, Mahfud MD 49%, dan  Muhaimin 44%. https://t.co/qnVLyF6sOX";0;1;4;10;in;1371089248170876929;1725701034985832924;lettachantik;https://twitter.com/lettachantik/status/1725701046323068974
Sat Nov 18 02:22:43 +0000 2023;1725701034985832924;"Jaringan Survei Pemuda Pelajar (JSPP) bersama Ragaplasma Research merilis hasil survei elektabilitas Pasangan Capres dan cawapres menjelang Pemilu 2024 elektabilitas Prabowo-Gibran mencapai 48%  Anies-Muhaimin 26% dan Ganjar-Mahfud Md 15%  #PemiluDamai2024 https://t.co/3QD5JX4GFA";4;11;15;26;in;1371089248170876929;1725701034985832924;lettachantik;https://twitter.com/lettachantik/status/1725701034985832924
Sat Nov 18 02:22:16 +0000 2023;1725700920456225045;"Kritikan sampai masuk kampus, itu namanya kreatif Anis Baswedan dan Muhaimin Iskandar mungkin mikir, "Kalau gitu, kita juga bikin pamflet, ya?" @sharla_shafa  https://t.co/0a9QqCyl0T";0;0;0;0;in;1675038118532227073;1725700920456225045;adistyutr;https://twitter.com/adistyutr/status/1725700920456225045
Sat Nov 18 02:22:10 +0000 2023;1725700895944671614;"Lengkap Barisan Pendukung Anies - Muhaimin, dari Kalangan Parpol, Pengusaha hingga Mantan Jenderal  #Pilpres2024 #caprescawapres #AniesMuhaimin #TimnasAMIN  https://t.co/Y6pEhWhq4G lewat @tribunkaltim";0;0;0;0;in;103551225;1725700895944671614;tribunkaltim;https://twitter.com/tribunkaltim/status/1725700895944671614
Sat Nov 18 02:21:10 +0000 2023;1725700647398608896;"BREAKING NEWS - Pidato Anies dan Muhaimin di Pembukaan Ijtima Ulama dan Tokoh Nasional   https://t.co/Wa4z28tMPU https://t.co/Wa4z28tMPU";0;0;0;0;in;57556873;1725700647398608896;de_folder;https://twitter.com/de_folder/status/1725700647398608896
Sat Nov 18 02:17:31 +0000 2023;1725699727239586254;"Poster, spanduk, dan tulisan, semuanya terang-terangan Anis Baswedan dan Muhaimin Iskandar mungkin mikir, "Nepotisme jangan jadi cerita rakyat, dong!" @shaputra_denny  https://t.co/s3aiGoL6Ra";0;0;0;0;in;1675033959087095808;1725699727239586254;hermanghmaa;https://twitter.com/hermanghmaa/status/1725699727239586254
Sat Nov 18 02:19:50 +0000 2023;1725700308620435513;"Jargon "Kami Sudah Lelah dengan Kekerasan" kayaknya bisa jadi tagline kampanye Anis Baswedan dan Muhaimin Iskandar, siap-siap jadi dukungan! @sharifh82738247  https://t.co/ap6c95rUEc";0;0;0;0;in;1675035793667268609;1725700308620435513;wira_anjas3;https://twitter.com/wira_anjas3/status/1725700308620435513
Sat Nov 18 02:15:12 +0000 2023;1725699142155182193;"Kritikan silih berganti, kayak sinetron Anis Baswedan dan Muhaimin Iskandar bisa jadi cameo, jadi pemeran yang selalu benar @ShangDhii  https://t.co/qKhKTdZilG";0;0;0;0;in;1675040661459062785;1725699142155182193;adamapoli;https://twitter.com/adamapoli/status/1725699142155182193
Sat Nov 18 02:15:04 +0000 2023;1725699110156808202;"@IzzyWafi Kena ambik darah banyak sikit pagi ni https://t.co/FHln6Ve1dL";0;1;0;1;in;834380490333417473;1725697269994066289;MuhaiminMerican;https://twitter.com/MuhaiminMerican/status/1725699110156808202
Sat Nov 18 02:13:13 +0000 2023;1725698645176328204;"@DPP_PKB @cakimiNOW AMIN Anies -Muhaimin memperhatikan, perlindungan dan kesejahteraan kaum perempuan";0;0;0;1;in;1682478992648212480;1725476860124086282;MarLisa67883690;https://twitter.com/MarLisa67883690/status/1725698645176328204
